source_path,line,pattern,statement_excerpt,classification,v3_action
report_source/CARE_failure_forensics_20260730.md,110,NOT_RUN,| NOT_RUN |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,199,未绑定,| CHECKPOINT_OR_RECIPE | HIGH | MODERATE | True | MoSAIC clean/full-data/hosted recipe 未绑定完成，存在本地证据反转风险。 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,200,未运行,| DECODER_CAPABILITY_LOSS | MODERATE | LOW | False | PRISM decoder-reset 假说合理但 D0-D3 未运行。 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,202,UNRESOLVED,| INSUFFICIENT_PATHOLOGY_SIGNAL | MODERATE | UNRESOLVED | False | feature probe 未运行。 |,V2 最终真实缺口,V3 必须替换为 hook/probe 结果或明确 load/replay 阻塞
report_source/CARE_failure_forensics_20260730.md,202,未运行,| INSUFFICIENT_PATHOLOGY_SIGNAL | MODERATE | UNRESOLVED | False | feature probe 未运行。 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,203,UNRESOLVED,| MULTIMODAL_MISALIGNMENT | MODERATE | UNRESOLVED | False | alignment correlation 未运行。 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,203,未运行,| MULTIMODAL_MISALIGNMENT | MODERATE | UNRESOLVED | False | alignment correlation 未运行。 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,204,UNRESOLVED,| CINE_TASK_DEFINITION | MODERATE | UNRESOLVED | False | Cine P0/P1 未运行。 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,204,未运行,| CINE_TASK_DEFINITION | MODERATE | UNRESOLVED | False | Cine P0/P1 未运行。 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,275,diagnostics not run,| E-PRISM-001 | PRISM decoder-reset explanation remains unresolved until D0-D3 terminal diagnostics complete. | decoder_reset_diagnostic_report.md | LOW | diagnostics not run |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,276,validator will fail,| E-GAP-005 | Required diagnostic evidence item 5 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,277,validator will fail,| E-GAP-006 | Required diagnostic evidence item 6 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,278,validator will fail,| E-GAP-007 | Required diagnostic evidence item 7 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,279,validator will fail,| E-GAP-008 | Required diagnostic evidence item 8 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,280,validator will fail,| E-GAP-009 | Required diagnostic evidence item 9 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,281,validator will fail,| E-GAP-010 | Required diagnostic evidence item 10 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,282,validator will fail,| E-GAP-011 | Required diagnostic evidence item 11 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,283,validator will fail,| E-GAP-012 | Required diagnostic evidence item 12 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,284,validator will fail,| E-GAP-013 | Required diagnostic evidence item 13 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,285,validator will fail,| E-GAP-014 | Required diagnostic evidence item 14 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,286,validator will fail,| E-GAP-015 | Required diagnostic evidence item 15 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,287,validator will fail,| E-GAP-016 | Required diagnostic evidence item 16 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,288,validator will fail,| E-GAP-017 | Required diagnostic evidence item 17 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,289,validator will fail,| E-GAP-018 | Required diagnostic evidence item 18 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,290,validator will fail,| E-GAP-019 | Required diagnostic evidence item 19 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730.md,291,validator will fail,| E-GAP-020 | Required diagnostic evidence item 20 remains incomplete and is not used as a performance claim. | strict_validator_report.json | HIGH | validator will fail until completed |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,144,NOT_RUN,| D0_FULL_PRETRAINED_IDENTITY | NOT_RUN |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,152,NOT_RUN,| NOT_RUN |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,159,尚未完成,统一病例级比较尚未完成，因此这里不写 Dice 排名。所有均值都必须在后续 terminal wave 中同步报告 mean、median、standard deviation、bootstrap 95% CI、case count 和 help/harm/tie count。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,163,REQUIRES_,| NNUNET | official_scar | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,164,REQUIRES_,| NNUNET | official_pure_edema | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,165,REQUIRES_,| NNUNET | internal_edema_zone | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,166,REQUIRES_,| MOSAIC_CLEAN | official_scar | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,167,REQUIRES_,| MOSAIC_CLEAN | official_pure_edema | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,168,REQUIRES_,| MOSAIC_CLEAN | internal_edema_zone | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,169,REQUIRES_,| MOSAIC_FULL_DATA | official_scar | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,170,REQUIRES_,| MOSAIC_FULL_DATA | official_pure_edema | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,171,REQUIRES_,| MOSAIC_FULL_DATA | internal_edema_zone | REQUIRES_STANDARDIZED_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,182,尚未完成,case oracle 与 voxel error overlap 尚未完成。当前不能支持 deployable selector，只能保留上限分析问题。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,186,未运行,如果 nested CV 不能稳定超过 always-best-single-model，必须写 `LOCAL_EVIDENCE_DOES_NOT_SUPPORT_DEPLOYABLE_MODEL_SELECTION`。当前 selector 尚未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,193,未运行,第 19 页使用窄表/短字段，不使用会溢出的宽表。当前 feature probe 尚未运行，不能声称 retrieval/prototype 具备病例外信号。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,197,NOT_RUN,| P1_scar_vs_normal |  | NOT_RUN |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,227,未绑定,- `evidence`: MoSAIC clean/full-data/hosted recipe 未绑定完成，存在本地证据反转风险。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,232,未运行,- `evidence`: PRISM decoder-reset 假说合理但 D0-D3 未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,240,UNRESOLVED,- `confidence`: UNRESOLVED,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,242,未运行,- `evidence`: feature probe 未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,245,UNRESOLVED,- `confidence`: UNRESOLVED,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,247,未运行,- `evidence`: alignment correlation 未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,250,UNRESOLVED,- `confidence`: UNRESOLVED,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,252,未运行,- `evidence`: Cine P0/P1 未运行。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,266,未运行,不能声称任何新架构已被支持；不能声称 MoSAIC clean 天然强于 nnU-Net；不能声称 alignment 或 Cine temporal 是主因；不能把 GPU diagnostic 未运行状态写成科学完成。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,331,diagnostics not run,- `notes`: diagnostics not run,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,335,validator will fail,- `notes`: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,339,validator will fail,- `notes`: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,343,validator will fail,- `notes`: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,347,validator will fail,- `notes`: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,351,validator will fail,- `notes`: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,355,validator will fail,- `notes`: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,359,validator will fail,- `notes`: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,363,validator will fail,- `notes`: validator will fail until completed,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,370,NEEDS_REPAIR,本次 PDF 重渲染没有提交新的 Slurm job。已有 packet 的 controller context 记录了启动时可见的 Slurm 状态；所有 GPU 诊断仍未 terminal，因此 strict validator 保持 `NEEDS_REPAIR`。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,387,尚未完成,完整病例级重聚合尚未完成。这里列出目前机器可读表的位置和状态，不展开长路径列，避免 PDF 裁切。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,391,REQUIRES_,| standardized_casewise_metrics.csv | REQUIRES_BOUND_PREDICTIONS |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,392,REQUIRES_,| subgroup_performance_matrix.csv | REQUIRES_REAGGREGATION |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,393,REQUIRES_,| help_harm_matrix.csv | REQUIRES_CASEWISE_METRICS |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source/CARE_failure_forensics_20260730_xelatex_final.md,394,REQUIRES_,| hd_component_matrix.csv | REQUIRES_REFERENCE_EVALUATOR_ON_BOUND_PREDICTIONS |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v2/CARE_failure_forensics_20260730_v2.md,107,MISSING_ASSET,| B7_BR2_SIP | 21 | 0 | 0 | MISSING_ASSET |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,108,MISSING_ASSET,| MMRD_BATCH9 | 9 | 0 | 0 | MISSING_ASSET |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,536,MISSING_ASSET,| nnU-Net encoder | MISSING_ASSET | 0 | No bound frozen activ... |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,537,MISSING_ASSET,| nnU-Net decoder | MISSING_ASSET | 0 | No bound frozen activ... |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,538,MISSING_ASSET,| PRISM shared | MISSING_ASSET | 0 | No bound frozen activ... |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,539,MISSING_ASSET,| PRISM routed | MISSING_ASSET | 0 | No bound frozen activ... |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,540,MISSING_ASSET,| PRISM refiner | MISSING_ASSET | 0 | No bound frozen activ... |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,543,MISSING_ASSET,| MoSAIC edema | MISSING_ASSET | 0 | No bound frozen activ... |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,572,UNRESOLVED,| Cascade | prototype input | UNRESOLVED | high |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,592,未绑定,- `evidence`: MoSAIC clean/full-data/hosted recipe 未绑定完成，存在本地证据反转风险。,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,597,未运行,- `evidence`: PRISM decoder-reset 假说合理但 D0-D3 未运行。,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,605,UNRESOLVED,- `confidence`: UNRESOLVED,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,607,未运行,- `evidence`: feature probe 未运行。,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,610,UNRESOLVED,- `confidence`: UNRESOLVED,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,612,未运行,- `evidence`: alignment correlation 未运行。,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,615,UNRESOLVED,- `confidence`: UNRESOLVED,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,617,未运行,- `evidence`: Cine P0/P1 未运行。,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,709,diagnostics not run,- `notes`: diagnostics not run,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,713,validator will fail,- `notes`: validator will fail until completed,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,717,validator will fail,- `notes`: validator will fail until completed,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,721,validator will fail,- `notes`: validator will fail until completed,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,725,validator will fail,- `notes`: validator will fail until completed,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,729,validator will fail,- `notes`: validator will fail until completed,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,733,validator will fail,- `notes`: validator will fail until completed,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,737,validator will fail,- `notes`: validator will fail until completed,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,741,validator will fail,- `notes`: validator will fail until completed,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,1709,UNRESOLVED,| Cascade | prototype input | unresolved | control shared i... | UNRESOLVED |,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v2/CARE_failure_forensics_20260730_v2.md,1743,未运行,V2 的缺口不再是 REQUIRED GPU 未运行，而是后续科学设计前的边界：不能把 oracle 写成可部署性能，不能把 full-data MoSAIC 写成 clean 架构优势，不能复制历史失败实现。,过期文字,V3 正文不得继承；以 v3_final_task_state.json 为准
report_source_v3/CARE_failure_forensics_20260730_v3.md,11,NEEDS_REPAIR,当前 controller 判定：`NEEDS_REPAIR`。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,13,NEEDS_REPAIR,如果本文显示 `NEEDS_REPAIR`，它表示机器证据仍未满足终态 strict validator；不得把本稿当作已完成科学结论。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,22,NEEDS_REPAIR,feature probe 方面，nnU-Net encoder/decoder、PRISM shared/private/routed/refiner、RAW_INTENSITY_CONTROL 以及 MoSAIC coarse/scar-fine/edema 均已进入合并 summary。MoSAIC hook 已对齐 feature probe split：actual_train=16、inner_select=16，outer,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,108,未运行,| C1_D0_D3_STATUS | 第 7 页称 D0-D3 已完成 | 第 34/37 页称未运行 | v3_final_task_state.json + nnun... |  |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,109,未绑定,| C2_MOSAIC_BINDING | 第 7 页称 MoSAIC source/weights 已绑定 | 第 34 页称 recipe 未绑定 | v3_mosaic_recipe_binding.json +... |  |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,110,尚未完成,| C3_G1_G10_VALIDATOR | 第 1 页称 G1-G10 已终态 | 第 37 页称 validator 尚未完成 | v3_final_task_state.json + v3_s... |  |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,144,UNRESOLVED,| prototype input |  |  |  | UNRESOLVED |  |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,370,未绑定,每个病例单独使用 landscape 页面，避免 V2 的横向 panel 裁切。图册 QA 表显示 40 个病例、0 个 QA fail；MoSAIC full/final panel 若未绑定原始 mask，会在图中明确显示 `not bound`，不得用 aggregate CSV 合成。,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1336,UNRESOLVED,|  | 4 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1337,REQUIRES_,|  | 2 | REQUIRES_ | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1338,NEEDS_REPAIR,|  | 3 | NEEDS_REPAIR | 过期文字 | V3 正文不得继承；以 v3_final_task_state.json 为准 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1339,NOT_RUN,|  | 2 | NOT_RUN | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1340,NEEDS_REPAIR,|  | 9 | NEEDS_REPAIR | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1341,NEEDS_REPAIR,|  | 3 | NEEDS_REPAIR | 过期文字 | V3 正文不得继承；以 v3_final_task_state.json 为准 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1342,NEEDS_REPAIR,|  | 5 | NEEDS_REPAIR | 过期文字 | V3 正文不得继承；以 v3_final_task_state.json 为准 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1343,UNRESOLVED,|  | 2 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1344,UNRESOLVED,|  | 3 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1345,UNRESOLVED,|  | 4 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1346,UNRESOLVED,|  | 5 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1347,UNRESOLVED,|  | 6 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1356,UNRESOLVED,|  | 7 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1357,UNRESOLVED,|  | 8 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1358,UNRESOLVED,|  | 9 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1359,UNRESOLVED,|  | 10 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1360,UNRESOLVED,|  | 11 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1361,UNRESOLVED,|  | 12 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1362,UNRESOLVED,|  | 13 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1363,UNRESOLVED,|  | 14 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1364,UNRESOLVED,|  | 15 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1365,UNRESOLVED,|  | 16 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1366,UNRESOLVED,|  | 17 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
report_source_v3/CARE_failure_forensics_20260730_v3.md,1367,UNRESOLVED,|  | 18 | UNRESOLVED | 机器状态冲突 | V3 以 final_state/evidence_state 统一覆盖 |,机器状态冲突,V3 以 final_state/evidence_state 统一覆盖
